ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241573983,베트남어 기본 단어 독학으로 끝내기=,이상범,마음연결,2024------,2024,319 p.,22900,kor,U,일반,외국어
NBC20241574151,별로 만든 동화 서점,홍유진;박지인;김승하;김수정;강지예;진수정;오은경,글ego,2024-03-05,2024,157 p.,43000,kor,N,아동청소년,어린이
NBC20241531974,별로 만든 동화 서점,홍유진;박지인;김승하;김수정;강지예;진수정;오은경,글ego,2024-03-20,2024,157 p.,30800,kor,N,아동청소년,어린이
NBC20241574158,별밤의 어린이 정경,김보은,예솔,2024-03-25,2024,악보 1책 (83 p.),42600,kor,N,전문,어린이
NBC20241574264,병원 영어회화 HELP,박창순,군자출판사,2024-05-30,2024,293 p.,36400,kor,N,전문,외국어
NBC20241574365,보라 꽃의 단편소설,전영민;김승윤;하지석;김효정;황시현;강인영;윤새품;장아영,달꽃 로앤오더,2024-07-01,2024,246 p.,44700,kor,N,일반,소설/문학
NBC20241574417,보안리더들의 업무 노하우,권오영;권오훈;김미희;김용배;김준환;김창중;김태권;박지용;오명선;이승원;임홍철;정원치;최인엽;황연수,다락원,2024-05-25,2024,432 p.,11200,kor,N,일반,IT/컴퓨터
NBC20241574524,보험회사 데이터 거래 현황과 과제,보험연구원;박희우;강윤지,보험연구원,2024------,2024,58 p.,30500,kor,N,일반,IT/컴퓨터
NBC20241532097,부산시 어린이집 대체교사 지원사업의 효율적 운영방안,이신정;이요바(KAC202047375);강하라(KAC202096989);한혜미,부산연구원,2024-02---,2024,"x, 171 p.",29400,eng,Y,일반,어린이
NBC20241574934,부산시 어린이집 대체교사 지원사업의 효율적 운영방안,이신정;이요바;강하라;한혜미,BDI(부산연구원),2024-02-01,2024,"ix, 171 p.",41000,kor,Y,전문,어린이
NBC20241575024,부자의 서재에는 반드시 인문학 책이 놓여 있다,신진상,센시오,2024-08-05,2024,279 p.,30000,kor,N,일반,소설/문학
NBC20241575059,부흥 혹은 멸망의 근대문학,박지영,우리영토,2024-02-27,2024,381 p.,12200,kor,N,전문,소설/문학
NBC20241575077,북마녀의 웹소설 장면 묘사 실습 강의,북마녀,요다,2024-03-13,2024,555 p.,40900,kor,N,일반,소설/문학
NBC20241575129,북한 전쟁 문학 연구,리구이화,카오스북,2024-08-30,2024,270 p.,13400,kor,N,전문,소설/문학
NBC20241575565,뷰티 중국어,이혜임,Pubple(퍼플),2024-01-30,2024,161 p.,33500,kor,N,일반,외국어
NBC20241575846,비슷한 우리말 영어,브라운 라이스,브라운 라이스,2024-05-01,2024,42 p.,14400,kor,N,전문,외국어
NBC20241575847,비슷한 우리말 영어,브라운 라이스,브라운 라이스,2024-05-01,2024,42 p.,22700,kor,N,전문,외국어
NBC20241575848,비슷한 우리말 영어,브라운 라이스,브라운 라이스,2024-05-01,2024,42 p.,23000,kor,N,전문,외국어
NBC20241575892,비전공자를 위한 이해할 수 있는 파이썬,최원영;나밍,T.W.I.G(티더블유아이지),2024-06-24,2024,263 p.,33100,kor,N,일반,IT/컴퓨터
NBC20241575917,비즈니스를 성공으로 이끄는 데이터 활용,Izuka Takayuki;김모세,정보문화사,2024------,2024,240 p.,16800,kor,N,일반,IT/컴퓨터
NBC20241575918,비즈니스를 성공으로 이끄는 데이터 활용,이이즈카 다카유키;가와이 겐노스케;오카나가 다쿠야;김모세;인큐데이터,정보문화사,2024-08-20,2024,231 p.,19200,kor,N,일반,IT/컴퓨터
NBC20241575992,빅데이터,홍진근,부크크,2024-07-09,2024,304 p.,24800,kor,N,전문,IT/컴퓨터
NBC20241575993,빅데이터 및 AI 기반 경제동향 분석 방안,고영근;이상엽;이미정;김현욱,BDI(부산연구원),2024-01-01,2024,39 p.,17400,kor,Y,전문,IT/컴퓨터
NBC20241575994,빅데이터 분석을 위한 딥러닝의 이해,변해원,Bookk(부크크),2024-03-05,2024,309 p.,29200,kor,N,일반,IT/컴퓨터
NBC20241575995,빅데이터 산업분야 취업가이드,미래기술정보리서치,비티타임즈,2024------,2024,114 p.,33300,kor,U,일반,IT/컴퓨터
NBC20241575996,빅데이터 시스템론,문영상;홍성문;윤형만,박영사,2024-08-30,2024,"ix, 261 p.",12000,kor,N,전문,IT/컴퓨터
NBC20241575997,빅데이터 파이프라인,Kim Svetlana;이종섭;임선영,The Infinite(디인퍼닛),2024-11-15,2024,240 p.,40800,kor,Y,전문,IT/컴퓨터
NBC20241575998,빅데이터분석기사,장희선,SD에듀 시대고시기획,2024-04-15,2024,516 p.,23500,kor,N,일반,IT/컴퓨터
NBC20241575999,빅데이터분석기사,장희선,SD에듀 시대고시기획,2024-04-15,2024,484 p.,14600,kor,N,일반,IT/컴퓨터
NBC20241576000,빅데이터분석기사,정혜정;장희선,SD에듀 시대고시기획,2024-04-15,2024,876 p.,37400,kor,N,일반,IT/컴퓨터
NBC20241576001,빅데이터분석기사,장희선,시대에듀 시대고시기획,2024-06-20,2024,576 p.,24000,kor,N,일반,IT/컴퓨터
NBC20241576002,빅데이터분석기사,장희선,시대에듀 시대고시기획,2024-06-20,2024,493 p.,32200,kor,N,일반,IT/컴퓨터
NBC20241532246,빅데이터분석기사,장희선,SD에듀,2024-04-15,2024,516 p.,19900,kor,N,일반,IT/컴퓨터
NBC20241532247,빅데이터분석기사,장희선(KAC201740648),SD에듀,2024-04-15,2024,484 p.,12600,kor,N,일반,IT/컴퓨터
NBC20241532248,빅데이터분석기사,정혜정;장희선,SD에듀,2024-04-15,2024,876 p.,11500,kor,N,일반,IT/컴퓨터
NBC20241532249,빅데이터분석기사,장희선(KAC201740648),시대에듀,2024-06-20,2024,"493, 576 p.",11900,kor,N,일반,IT/컴퓨터
NBC20241576003,빅데이터분석기사 기출 예상 문제 및 해설,에듀채널.편집부,스터디채널,2024------,2024.0,전자책 1책.,34100,kor,U,일반,IT/컴퓨터
NBC20241576004,빅데이터분석기사 실기,김태헌,길벗,2024-09-02,2024,544 p.,26900,kor,N,일반,IT/컴퓨터
NBC20241576005,빅데이터와 데이터 시각화,송민구,부크크,2024-08-21,2024,216 p.,23600,kor,N,일반,IT/컴퓨터
NBC20241576006,빅데이터와 리스크관리,송민구,부크크,2024-08-22,2024,191 p.,18600,kor,N,일반,IT/컴퓨터
NBC20241576007,빅데이터와 인공지능 기술을 활용한 디지털마케팅,김찬기,인라이트컨설팅,2024-08-15,2024,236 p.,40100,kor,N,일반,IT/컴퓨터
NBC20241576008,빅데이터와 정치,한의석;손민석;김영근;정진화;박일현;임진희;김윤희;심세현;이가연,푸른길,2024-02-29,2024,304 p.,36800,kor,N,전문,IT/컴퓨터
NBC20241532250,빅데이터와 정치,한의석(KAC201425585);손민석(KAC2019F7401);김영근(KAC201211684);정진화(KAC202001595);박일현;임진희(KAC201901510);김윤희(KAC2020M6524);심세현(KAC2018A9459);이가연(KAC201934984),푸른길,2024-06-30,2024,304 p.,44400,kor,N,일반,IT/컴퓨터
NBC20241576009,빅데이터와 통계학,홍종선,탐진출판사,2024-04-11,2024,315 p.,33100,kor,N,전문,IT/컴퓨터
NBC20241576032,빈번하게 출제되는 토익 단어,윤시현,유페이퍼,2024------,2024.0,전자책 1책,31300,kor,U,일반,외국어
NBC20241576245,빨모쌤의 라이브 영어회화,신용하,웅진지식하우스 웅진씽크빅,2024-05-13,2024,379 p.,27900,kor,N,일반,외국어
NBC20241576352,사계절 에세이: 봄[春],강하귤;고태윤;권오훈;김영신;박윤미;박은영;신백합;안미경;양설;오영진;윤하나;한영란,부크크,2024-06-01,2024,202 p.,18400,kor,Y,일반,소설/문학
NBC20241576451,사람 머리의 실제빛깔 절단해부학 그림책,박진서,동국대학교출판부,2024-07-10,2024,338 p.,28300,kor,N,전문,어린이
NBC20241576844,사물인터넷(IoT) 보안 실무,김동원,부크크,2024-03-26,2024,279 p.,19800,kor,N,일반,IT/컴퓨터
NBC20241576896,사소한 것들의 인문학,조이엘,섬타임즈,2024-05-30,2024,415 p.,12800,kor,N,일반,소설/문학
NBC20241576916,사신에게 시집가는 날,쓰바키 가오리;정은,대원씨아이,2024-10-15,2024,159 p.,29600,kor,N,일반,소설/문학
NBC20241576936,사업의 모멘텀이 되는 인문학,김종만,도서출판 등,2024------,2024,145p.,27600,kor,N,일반,소설/문학
NBC20241576957,사유 에세이,최윤덕,바른북스,2024-07-29,2024,142 p.,22000,kor,N,일반,소설/문학
NBC20241576967,사이러 환상동화 모음집,박선하;한도윤;조이든;정하연;신해오름;정재윤;구민서;구서준;이리아;간우빈,인스타북스(InstaBooks),2024-09-11,2024,71 p.,36800,kor,N,아동청소년,어린이
NBC20241576974,사이버 보안의 공격과 방어,Borges Dan;최만균,Jpub(제이펍),2024-01-08,2024,"xviii, 245 p.",23600,kor,N,전문,IT/컴퓨터
NBC20241532410,사진소설 이상 슬픈 이야기,이상(KAC200207958);라바,PHOTOPRESS(포토프레스),2024-09-30,2024,전자책 1책,31000,kor,N,일반,소설/문학
NBC20241577069,사찰에 깃든 문학,손종흠,지식의날개 한국방송통신대학교출판문화원,2024-07-31,2024,360 p.,39000,kor,N,일반,소설/문학
NBC20241577137,사회복지 인문학·논어,김준희,부크크,2024-01-25,2024,146 p.,21100,kor,N,일반,소설/문학
NBC20241577138,사회복지 인문학·맹자,김준희,부크크,2024-06-25,2024,138 p.,33000,kor,N,일반,소설/문학
NBC20241577375,산업별 스마트 자동화와 노동의 디지털화 양상 연구,이승우;김경근;이상훈,전국민주노동조합총연맹 부설 민주노동연구원,2024-02-14,2024,"xiii, 252 p.",37700,kor,Y,전문,어린이
NBC20241577378,산업보안법,남기연;박정인,지식과감성#,2024-02-29,2024,200 p.,41900,kor,N,전문,IT/컴퓨터
NBC20241532512,산업보안법,남기연(KAC201618620);박정인(KAC201300555),지식과감성#,2024-02-29,2024,202 p.,10200,kor,N,일반,IT/컴퓨터
NBC20241577438,산업용로봇자동화설비제작기술자,씨익북스.편집부,씨익북스,2024------,2024,전자책 1책,21900,kor,N,일반,어린이
NBC20241577462,산영어,김진문,부크크,2024-05-17,2024,50 p.,27000,kor,N,일반,외국어
NBC20241532516,산의 동화,하근찬(KAC201103242),산지니,2024-07-17,2024,전자책 1책,11500,kor,N,일반,어린이
NBC20241577543,살림문학,강민지;강회영;공윤경;김대성;김원호;노연정;박보경;박진이;이병진;이지원;장은화;하민혜,곳간,2024------,2024,283 p.,13400,kor,N,일반,소설/문학
NBC20241577668,삶과 문학의 길 위에서,조동숙,박이정(박이정출판사),2024-05-10,2024,253 p.,19200,kor,N,일반,소설/문학
NBC20241577695,삶에 묻고 인문학이 답하다,서창숙,YES24,2024------,2024,전자책 1책 ([258] p.),22300,kor,N,일반,소설/문학
NBC20241532680,상견니OST로 배우는 노래중국어,수서동주민,박수소리,2024-07-01,2024,전자책 1책,39000,kor,N,일반,외국어
NBC20241577985,상상력 키우는 주제로 영어글쓰기 짧은 영어소설,김수희,퍼플,2024-02-05,2024,54 p.,42800,kor,N,일반,소설/문학
NBC20241578051,상유재에서 코끼리와 영어 산책,김병욱,페스트북,2024------,2024,238 p.,34400,kor,U,일반,외국어
NBC20241578161,새내기 중국어,김은주;류호현;오유정;정지수;최신혜;허설영;홍소영;고려대학교.문과대학.중어중문학과 교수실,KU Press(고려대학교 출판문화원),2024-08-30,2024,200 p.,38500,kor,N,일반,외국어
NBC20241578162,새내기 중국어,김은주;류호현;오유정;정지수;최신혜;허설영;홍소영;고려대학교.문과대학.중어중문학과 교수실,KU Press(고려대학교 출판문화원),2024-02-29,2024,201 p.,25500,kor,N,일반,외국어
NBC20241578199,새로운 꽃 그림책,Merian Maria Sibylla;허정화;이라영,나무연필,2024-01-01,2024,93 p.,35200,kor,N,일반,어린이
NBC20241532718,새로운 꽃 그림책,"Merian, Maria Sibylla(KAC2018O9857);허정화(KAC202304537);이라영",나무연필,2024-01-10,2024,전자책 1책,22900,ger,N,일반,어린이
NBC20241578206,새로운 문학을 위하여,오에 겐자부로;이민희;남휘정;조윤아,21세기문화원,2024-01-25,2024,286 p.,19700,kor,N,일반,소설/문학
NBC20241578275,새봄과 함께하는 어린이 명심보감,새봄지역아동센터,반달뜨는 꽃섬,2024-01-10,2024,57 p.,30900,kor,N,아동청소년,어린이
NBC20241532734,생각이 크는 인문학,서윤영(KAC201222680);이진아(KAC201104733),을파소(북이십일 을파소),2024-04-26,2024,132 p.,22900,kor,N,아동청소년,소설/문학
NBC20241532735,생각이 크는 인문학,배순민;이진아(KAC201104733),을파소,2024-01-09,2024,144 p.,16200,kor,N,아동청소년,소설/문학
NBC20241578402,생각이 크는 인문학,김윤경;한기호;박민관;최경석;이지영;서윤호;최정호;이기규;장성익;강현식;김보영;김은식;김종덕;정용찬;심창섭;금준경;이수정;신방실;이경덕;공규택;조동찬;배순민;서윤영;이진아,을파소 북이십일,2024-04-26,2024,132 p.,37800,kor,N,아동청소년,소설/문학
NBC20241578451,생명문학작가,생명과문학작가회,생명과문학 생명문학작가회[발행처] 생명과문학사[출판처],2024------,2024,175 p.,44300,kor,N,일반,소설/문학
NBC20241578492,생물정보학을 위한 파이썬,Youens-Clark Ken;황태웅,에이콘(에이콘출판주시회사),2024-01-02,2024,575 p.,37700,kor,N,전문,IT/컴퓨터
NBC20241578503,생산자동화 로봇 실무,박종상;이동우,동아기획,2024-09-30,2024,279 p.,43300,kor,N,전문,어린이
NBC20241578504,생산자동화 산업기사 교본,조성철,국제대학교 HiVE 센터 다온북스,2024-02-29,2024,109 p.,42500,kor,Y,전문,어린이
NBC20241578506,생생 상황일본어회화,제이플러스 편집부,Jplus(제이플러스),2024-02-20,2024,379 p.,28400,kor,N,일반,외국어
NBC20241578507,생생 시사영어,박명수,로이트리 프레스,2024-02-10,2024,324 p.,26300,kor,N,일반,외국어
NBC20241578512,생성 AI 시대의 고전문학,이명현;유형동;김지우;권대훈;강유진,경진출판,2024-10-25,2024,212 p.,21400,kor,N,전문,소설/문학
NBC20241578515,"생성 AI와 데이터, 돈, 사람",김태균;권영전;박주현,커뮤니케이션북스,2024------,2024,전자책 1책,36900,kor,N,일반,IT/컴퓨터
NBC20241532756,"생성 AI와 데이터, 돈, 사람",김태균(KAC202000797);권영전(KAC202000798);박주현(KAC202000800),커뮤니케이션북스,2024-05-06,2024,전자책 1책,15600,kor,N,일반,IT/컴퓨터
NBC20241578516,"생성 AI와 데이터, 돈, 사람",김태균;권영전;박주현,커뮤니케이션북스,2024-05-06,2024,"xxi, 121 p.",24000,kor,N,일반,IT/컴퓨터
NBC20241578517,"생성 AI와 데이터, 돈, 사람",김태균;권영전;박주현,커뮤니케이션북스,2024-05-06,2024,"xxi, 121 p.",19600,kor,N,일반,IT/컴퓨터
NBC20241578557,생성형 AI를 활용한 제조 빅데이터 분석,백현기,지식터,2024-10-30,2024,203 p.,20200,kor,N,전문,IT/컴퓨터
NBC20241532772,생태인문학을 향한 발걸음,김민정;김동환(KAC201222785),한국문화사,2024-06-28,2024,205 p.,39500,kor,N,일반,소설/문학
NBC20241578612,생태인문학을 향한 발걸음,강민정;김동환,한국문화사,2024-05-20,2024,205 p.,22800,kor,N,전문,소설/문학
NBC20241578625,생활 속의 영어회화,이동만,신라,2024------,2024,283 p.,21000,kor,N,일반,외국어
NBC20241578626,생활 속의 일본어 단어,김동호,신라출판사,2024-01-05,2024,408 p.,37400,kor,N,일반,외국어
NBC20241578701,서당 이덕수 문학세계에 대한 접근의 일단,권진옥;김묘정;김효정;윤재환;이황진;최수완,학자원,2024-12-31,2024,264 p.,13600,kor,N,전문,소설/문학
NBC20241578707,서동시집,Goethe Johann Wolfgang von;장희창,을유문화사,2024-03-25,2024,502 p.,27800,kor,N,일반,소설/문학
NBC20241578791,서아쌤의 토익 비밀과외,최서아;시원스쿨어학연구소,시원스쿨LAB,2024------,2024,333 p.,42000,kor,N,일반,외국어
NBC20241578823,서울 문학 기행,방민호,북다 교보문고,2024-12-30,2024,445 p.,30300,kor,N,일반,소설/문학
NBC20241578871,서울도시데이터 활용 제설취약구간 선정과 관리방안,하림;박민철;오한진,서울연구원,2024-03-31,2024,"vii, 90 p.",30400,kor,Y,전문,IT/컴퓨터
NBC20241578893,서울시 자율주행 전용 네트워크 구축 방향,김승준;유경상;김원호;박세현,서울연구원,2024-07-05,2024,"xv, 88 p.",12800,kor,N,전문,IT/컴퓨터
NBC20241578912,서울예술대학교 일본어,주미지,부크크,2024-08-10,2024,70 p.,37300,kor,N,일반,외국어
NBC20241578913,서울예술대학교 일본어,주미지,퍼플,2024-08-10,2024,79 p.,22200,kor,N,전문,외국어
NBC20241578949,서정주라는 문학적 사건,최현식,b,2024-11-18,2024,387 p.,15900,kor,N,전문,소설/문학
NBC20241578977,서하선생 임춘시집,김진영;안영훈,민속원,2024-01-25,2024,622 p.,25600,kor,N,전문,소설/문학
NBC20241579011,선거하는 어린이,채봉윤;나오미양,킨더랜드,2024-09-01,2024,86 p.,24100,kor,N,아동청소년,어린이
NBC20241579018,선교사와 목회자를 위한 영어설교 가이드,박종선,신앙과지성사,2024-04-10,2024,271 p.,22600,kor,N,일반,외국어
NBC20241579085,선생님과 함께하는 하루 문학 여행,국어 선생님 97명,창비 창비교육,2024-05-13,2024,318 p.,33500,kor,N,일반,소설/문학
NBC20241579165,설득의 인문학,박만규,씨엘,2024------,2024,439 p.,44700,kor,U,일반,소설/문학
